#variable,mode,path-type,vot-group,start-minute,end-minute,length,file-type,name,field,transpose,blend-variable,blend-path-type,factor,scaling
nboard,transit,ferry,high,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,12,FALSE,null,null,null,TRUE
nboard,transit,ferry,high,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,12,FALSE,null,null,null,TRUE
nboard,transit,ferry,high,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,12,FALSE,null,null,null,TRUE
time,bike,full-network,medium,0,1439,maxzone,transcad,hwyskim_ff.mtx,2,FALSE,distance,null,5,TRUE
time,bike,full-network,low,0,1439,maxzone,transcad,hwyskim_ff.mtx,2,FALSE,distance,null,5,TRUE
time,bike,full-network,high,0,1439,maxzone,transcad,hwyskim_ff.mtx,2,FALSE,distance,null,5,TRUE
time,walk,full-network,medium,0,1439,maxzone,transcad,hwyskim_ff.mtx,2,FALSE,distance,null,20,TRUE
time,walk,full-network,low,0,1439,maxzone,transcad,hwyskim_ff.mtx,2,FALSE,distance,null,20,TRUE
time,walk,full-network,high,0,1439,maxzone,transcad,hwyskim_ff.mtx,2,FALSE,distance,null,20,TRUE
toll,hov2,full-network,medium,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
toll,hov2,full-network,low,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
toll,hov2,full-network,high,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
toll,hov3,full-network,medium,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
toll,hov3,full-network,low,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
toll,hov3,full-network,high,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
toll,sov,full-network,medium,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
toll,sov,full-network,low,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
toll,sov,full-network,high,0,1439,maxzone,null,null,0,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,medium,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,medium,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,medium,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,medium,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,medium,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,medium,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,medium,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,medium,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,medium,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,medium,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,medium,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,medium,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,medium,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,medium,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,medium,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,medium,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,medium,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,medium,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,medium,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,medium,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,medium,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,medium,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,medium,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,medium,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,medium,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,low,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,low,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,low,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,low,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,low,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,low,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,low,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,low,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,low,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,low,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,low,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,low,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,low,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,low,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,low,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,low,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,low,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,low,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,low,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,low,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,low,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,low,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,low,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,low,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,low,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,high,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,high,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,high,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,high,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,local-bus,high,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,high,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,high,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,high,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,high,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,light-rail,high,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,high,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,high,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,high,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,high,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,premium-bus,high,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,high,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,high,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,high,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,high,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,commuter-rail,high,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,high,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,high,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,high,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,high,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
xwaittime,transit,ferry,high,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,5,FALSE,null,null,null,TRUE
comtime,transit,local-bus,medium,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,medium,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,medium,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,medium,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,medium,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,medium,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,medium,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,medium,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,medium,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,medium,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,medium,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,medium,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,medium,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,medium,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,medium,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,medium,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,medium,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,medium,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,medium,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,medium,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,medium,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,medium,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,medium,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,medium,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,medium,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,low,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,low,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,low,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,low,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,low,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,low,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,low,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,low,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,low,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,low,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,low,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,low,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,low,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,low,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,low,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,low,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,low,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,low,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,low,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,low,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,low,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,low,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,low,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,low,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,low,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,high,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,high,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,high,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,high,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,local-bus,high,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,high,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,high,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,high,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,high,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,light-rail,high,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,high,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,high,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,high,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,high,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,premium-bus,high,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,high,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,high,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,high,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,high,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,commuter-rail,high,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,high,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,high,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,high,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,high,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
comtime,transit,ferry,high,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,22,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,medium,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,medium,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,medium,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,medium,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,medium,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,light-rail,medium,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,light-rail,medium,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,light-rail,medium,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,light-rail,medium,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,light-rail,medium,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,premium-bus,medium,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,premium-bus,medium,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,premium-bus,medium,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,premium-bus,medium,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,premium-bus,medium,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,commuter-rail,medium,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,commuter-rail,medium,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,commuter-rail,medium,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,commuter-rail,medium,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,commuter-rail,medium,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,ferry,medium,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,ferry,medium,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,ferry,medium,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,ferry,medium,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,ferry,medium,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,low,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,low,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,low,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,low,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
lrttime,transit,local-bus,low,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,21,FALSE,null,null,null,TRUE
